TITLE = "vncfd python"
VARIABLES = "X", "Y"
-15.59,-30.684,0
-16.81,-30.282,0
-18.011,-29.837,0
-19.193,-29.349,0
-20.354,-28.819,0
-21.493,-28.248,0
-22.612,-27.636,0
-23.709,-26.985,0
-24.784,-26.295,0
-25.836,-25.568,0
-26.864,-24.802,0
-27.868,-23.999,0
-28.845,-23.158,0
-29.795,-22.281,0
-30.715,-21.366,0
-31.603,-20.416,0
-32.458,-19.43,0
-33.276,-18.408,0
-34.056,-17.353,0
-34.795,-16.265,0
-35.49,-15.145,0
-36.139,-13.996,0
-36.74,-12.819,0
-37.291,-11.615,0
-37.789,-10.387,0
-38.233,-9.1378,0
-38.621,-7.8691,0
-38.952,-6.5836,0
-39.225,-5.284,0
-39.438,-3.9731,0
-39.59,-2.6535,0
-39.682,-1.3282,0
-39.713,2.091e-15,0
-39.682,1.3282,0
-39.59,2.6535,0
-39.438,3.9731,0
-39.225,5.284,0
-38.952,6.5836,0
-38.621,7.8691,0
-38.233,9.1378,0
-37.789,10.387,0
-37.291,11.615,0
-36.74,12.819,0
-36.139,13.996,0
-35.49,15.145,0
-34.795,16.265,0
-34.056,17.353,0
-33.276,18.408,0
-32.458,19.43,0
-31.603,20.416,0
-30.715,21.366,0
-29.795,22.281,0
-28.845,23.158,0
-27.868,23.999,0
-26.864,24.802,0
-25.836,25.568,0
-24.784,26.295,0
-23.709,26.985,0
-22.612,27.636,0
-21.493,28.248,0
-20.354,28.819,0
-19.193,29.349,0
-18.011,29.837,0
-16.81,30.282,0
-15.59,30.684,0
-14.353,31.04,0
-13.098,31.351,0
-11.828,31.615,0
-10.543,31.831,0
-9.2468,31.997,0
-7.9404,32.113,0
-6.6262,32.176,0
-5.3064,32.185,0
-3.9839,32.139,0
-2.6612,32.038,0
-1.3415,31.88,0
-0.027557,31.664,0
1.2774,31.391,0
2.5702,31.06,0
3.8479,30.672,0
5.1071,30.226,0
6.345,29.725,0
7.5585,29.168,0
8.7448,28.557,0
9.9011,27.894,0
11.025,27.181,0
12.114,26.419,0
13.165,25.611,0
14.178,24.758,0
15.15,23.865,0
16.079,22.932,0
16.964,21.964,0
17.805,20.962,0
18.6,19.93,0
19.348,18.87,0
20.05,17.785,0
20.705,16.677,0
21.313,15.551,0
21.873,14.406,0
22.387,13.248,0
22.855,12.076,0
23.277,10.893,0
23.653,9.7019,0
23.984,8.503,0
24.271,7.298,0
24.513,6.0881,0
24.711,4.8744,0
29.812,5.6688,0
30,4.2562,0
30.134,2.8397,0
30.215,1.4205,0
30.242,-8.3093e-16,0
30.215,-1.4205,0
30.134,-2.8397,0
30,-4.2562,0
29.812,-5.6688,0
29.571,-7.0763,0
29.276,-8.4771,0
28.928,-9.8699,0
28.526,-11.253,0
28.07,-12.625,0
27.561,-13.984,0
26.998,-15.328,0
26.381,-16.655,0
25.711,-17.963,0
24.987,-19.249,0
24.209,-20.512,0
23.378,-21.748,0
22.494,-22.954,0
21.558,-24.129,0
20.571,-25.268,0
19.534,-26.37,0
18.449,-27.43,0
17.316,-28.447,0
16.137,-29.418,0
14.916,-30.339,0
13.653,-31.208,0
12.352,-32.024,0
11.015,-32.783,0
9.645,-33.484,0
8.2451,-34.124,0
6.8185,-34.704,0
5.3685,-35.221,0
3.8985,-35.675,0
2.412,-36.064,0
0.91231,-36.39,0
-0.59713,-36.651,0
-2.113,-36.848,0
-3.632,-36.982,0
-5.1511,-37.052,0
-6.6674,-37.061,0
-8.1779,-37.009,0
-9.6802,-36.897,0
-11.172,-36.725,0
-12.651,-36.497,0
-14.115,-36.212,0
-15.562,-35.871,0
-16.991,-35.476,0
-18.4,-35.027,0
-19.787,-34.526,0
-21.152,-33.974,0
-22.492,-33.371,0
-23.808,-32.718,0
-25.097,-32.018,0
-26.359,-31.269,0
-27.594,-30.474,0
-28.799,-29.633,0
-29.974,-28.747,0
-31.118,-27.816,0
-32.23,-26.842,0
-33.307,-25.824,0
-34.349,-24.763,0
-35.352,-23.66,0
-36.317,-22.516,0
-37.239,-21.332,0
-38.117,-20.109,0
-38.948,-18.848,0
-39.73,-17.551,0
-40.46,-16.22,0
-41.137,-14.856,0
-41.756,-13.462,0
-42.318,-12.04,0
-42.818,-10.592,0
-43.256,-9.1222,0
-43.629,-7.6326,0
-43.937,-6.1263,0
-44.177,-4.6066,0
-44.35,-3.0768,0
-44.453,-1.5401,0
-44.488,1.6469e-15,0
-44.453,1.5401,0
-44.35,3.0768,0
-44.177,4.6066,0
-43.937,6.1263,0
-43.629,7.6326,0
-43.256,9.1222,0
-42.818,10.592,0
-42.318,12.04,0
-41.756,13.462,0
-41.137,14.856,0
-40.46,16.22,0
-39.73,17.551,0
-38.948,18.848,0
-38.117,20.109,0
-37.239,21.332,0
-36.317,22.516,0
-35.352,23.66,0
-34.349,24.763,0
-33.307,25.824,0
-32.23,26.842,0
-31.118,27.816,0
-29.974,28.747,0
-28.799,29.633,0
-27.594,30.474,0
-26.359,31.269,0
-25.097,32.018,0
-23.808,32.718,0
-22.492,33.371,0
-21.152,33.974,0
-19.787,34.526,0
-18.4,35.027,0
-16.991,35.476,0
-15.562,35.871,0
-14.115,36.212,0
-12.651,36.497,0
-11.172,36.725,0
-9.6802,36.897,0
-8.1779,37.009,0
-6.6674,37.061,0
-5.1511,37.052,0
-3.632,36.982,0
-2.113,36.848,0
-0.59713,36.651,0
0.91231,36.39,0
2.412,36.064,0
3.8985,35.675,0
5.3685,35.221,0
6.8185,34.704,0
8.2451,34.124,0
9.645,33.484,0
11.015,32.783,0
12.352,32.024,0
13.653,31.208,0
14.916,30.339,0
16.137,29.418,0
17.316,28.447,0
18.449,27.43,0
19.534,26.37,0
20.571,25.268,0
21.558,24.129,0
22.494,22.954,0
23.378,21.748,0
24.209,20.512,0
24.987,19.249,0
25.711,17.963,0
26.381,16.655,0
26.998,15.328,0
27.561,13.984,0
28.07,12.625,0
28.526,11.253,0
28.928,9.8699,0
29.276,8.4771,0
29.571,7.0763,0
29.812,5.6688,0
35.827,6.6316,0
36.054,4.9806,0
36.217,3.3237,0
36.314,1.6628,0
36.346,5.7246e-17,0
36.314,-1.6628,0
36.217,-3.3237,0
36.054,-4.9806,0
35.827,-6.6316,0
35.535,-8.2748,0
35.179,-9.9084,0
34.759,-11.53,0
34.275,-13.138,0
33.727,-14.73,0
33.116,-16.305,0
32.442,-17.859,0
31.705,-19.391,0
30.905,-20.898,0
30.044,-22.377,0
29.121,-23.827,0
28.138,-25.244,0
27.096,-26.625,0
25.994,-27.968,0
24.836,-29.27,0
23.621,-30.528,0
22.353,-31.739,0
21.032,-32.899,0
19.661,-34.007,0
18.242,-35.059,0
16.777,-36.053,0
15.271,-36.987,0
13.724,-37.857,0
12.142,-38.663,0
10.526,-39.401,0
8.8812,-40.072,0
7.2102,-40.672,0
5.5169,-41.202,0
3.8049,-41.661,0
2.0779,-42.048,0
0.33951,-42.363,0
-1.4068,-42.605,0
-3.1576,-42.776,0
-4.9095,-42.876,0
-6.6593,-42.905,0
-8.4041,-42.863,0
-10.141,-42.752,0
-11.867,-42.573,0
-13.58,-42.326,0
-15.278,-42.013,0
-16.957,-41.634,0
-18.617,-41.19,0
-20.254,-40.682,0
-21.867,-40.112,0
-23.454,-39.48,0
-25.014,-38.787,0
-26.543,-38.035,0
-28.041,-37.224,0
-29.507,-36.356,0
-30.938,-35.433,0
-32.333,-34.454,0
-33.691,-33.421,0
-35.01,-32.335,0
-36.289,-31.197,0
-37.525,-30.009,0
-38.718,-28.77,0
-39.864,-27.483,0
-40.963,-26.148,0
-42.012,-24.768,0
-43.008,-23.342,0
-43.949,-21.874,0
-44.834,-20.365,0
-45.658,-18.816,0
-46.421,-17.231,0
-47.12,-15.612,0
-47.752,-13.961,0
-48.315,-12.281,0
-48.807,-10.575,0
-49.227,-8.8477,0
-49.573,-7.1012,0
-49.843,-5.3394,0
-50.037,-3.5661,0
-50.154,-1.785,0
-50.193,2.9792e-15,0
-50.154,1.785,0
-50.037,3.5661,0
-49.843,5.3394,0
-49.573,7.1012,0
-49.227,8.8477,0
-48.807,10.575,0
-48.315,12.281,0
-47.752,13.961,0
-47.12,15.612,0
-46.421,17.231,0
-45.658,18.816,0
-44.834,20.365,0
-43.949,21.874,0
-43.008,23.342,0
-42.012,24.768,0
-40.963,26.148,0
-39.864,27.483,0
-38.718,28.77,0
-37.525,30.009,0
-36.289,31.197,0
-35.01,32.335,0
-33.691,33.421,0
-32.333,34.454,0
-30.938,35.433,0
-29.507,36.356,0
-28.041,37.224,0
-26.543,38.035,0
-25.014,38.787,0
-23.454,39.48,0
-21.867,40.112,0
-20.254,40.682,0
-18.617,41.19,0
-16.957,41.634,0
-15.278,42.013,0
-13.58,42.326,0
-11.867,42.573,0
-10.141,42.752,0
-8.4041,42.863,0
-6.6593,42.905,0
-4.9095,42.876,0
-3.1576,42.776,0
-1.4068,42.605,0
0.33951,42.363,0
2.0779,42.048,0
3.8049,41.661,0
5.5169,41.202,0
7.2102,40.672,0
8.8812,40.072,0
10.526,39.401,0
12.142,38.663,0
13.724,37.857,0
15.271,36.987,0
16.777,36.053,0
18.242,35.059,0
19.661,34.007,0
21.032,32.899,0
22.353,31.739,0
23.621,30.528,0
24.836,29.27,0
25.994,27.968,0
27.096,26.625,0
28.138,25.244,0
29.121,23.827,0
30.044,22.377,0
30.905,20.898,0
31.705,19.391,0
32.442,17.859,0
33.116,16.305,0
33.727,14.73,0
34.275,13.138,0
34.759,11.53,0
35.179,9.9084,0
35.535,8.2748,0
35.827,6.6316,0
42.931,7.7885,0
43.203,5.8507,0
43.398,3.9049,0
43.515,1.9538,0
43.554,9.4542e-16,0
43.515,-1.9538,0
43.398,-3.9049,0
43.203,-5.8507,0
42.931,-7.7885,0
42.581,-9.7158,0
42.154,-11.63,0
41.651,-13.528,0
41.071,-15.408,0
40.416,-17.267,0
39.686,-19.102,0
38.882,-20.911,0
38.005,-22.691,0
37.055,-24.439,0
36.034,-26.153,0
34.942,-27.829,0
33.781,-29.465,0
32.553,-31.057,0
31.258,-32.604,0
29.898,-34.101,0
28.476,-35.546,0
26.993,-36.936,0
25.452,-38.268,0
23.855,-39.539,0
22.206,-40.746,0
20.506,-41.887,0
18.758,-42.959,0
16.967,-43.961,0
15.136,-44.889,0
13.268,-45.742,0
11.367,-46.518,0
9.4367,-47.217,0
7.4807,-47.836,0
5.5032,-48.374,0
3.5078,-48.832,0
1.4984,-49.208,0
-0.52121,-49.502,0
-2.5474,-49.714,0
-4.5765,-49.845,0
-6.605,-49.894,0
-8.6297,-49.861,0
-10.647,-49.748,0
-12.654,-49.555,0
-14.648,-49.283,0
-16.626,-48.932,0
-18.584,-48.503,0
-20.52,-47.997,0
-22.432,-47.416,0
-24.317,-46.759,0
-26.172,-46.029,0
-27.994,-45.226,0
-29.782,-44.352,0
-31.533,-43.407,0
-33.244,-42.395,0
-34.914,-41.315,0
-36.541,-40.169,0
-38.122,-38.959,0
-39.655,-37.686,0
-41.139,-36.352,0
-42.571,-34.958,0
-43.949,-33.505,0
-45.271,-31.996,0
-46.535,-30.432,0
-47.739,-28.816,0
-48.88,-27.148,0
-49.956,-25.432,0
-50.964,-23.669,0
-51.903,-21.863,0
-52.769,-20.015,0
-53.561,-18.128,0
-54.277,-16.207,0
-54.914,-14.254,0
-55.47,-12.272,0
-55.943,-10.265,0
-56.333,-8.2376,0
-56.638,-6.1932,0
-56.856,-4.136,0
-56.988,-2.0701,0
-57.031,1.2028e-15,0
-56.988,2.0701,0
-56.856,4.136,0
-56.638,6.1932,0
-56.333,8.2376,0
-55.943,10.265,0
-55.47,12.272,0
-54.914,14.254,0
-54.277,16.207,0
-53.561,18.128,0
-52.769,20.015,0
-51.903,21.863,0
-50.964,23.669,0
-49.956,25.432,0
-48.88,27.148,0
-47.739,28.816,0
-46.535,30.432,0
-45.271,31.996,0
-43.949,33.505,0
-42.571,34.958,0
-41.139,36.352,0
-39.655,37.686,0
-38.122,38.959,0
-36.541,40.169,0
-34.914,41.315,0
-33.244,42.395,0
-31.533,43.407,0
-29.782,44.352,0
-27.994,45.226,0
-26.172,46.029,0
-24.317,46.759,0
-22.432,47.416,0
-20.52,47.997,0
-18.584,48.503,0
-16.626,48.932,0
-14.648,49.283,0
-12.654,49.555,0
-10.647,49.748,0
-8.6297,49.861,0
-6.605,49.894,0
-4.5765,49.845,0
-2.5474,49.714,0
-0.52121,49.502,0
1.4984,49.208,0
3.5078,48.832,0
5.5032,48.374,0
7.4807,47.836,0
9.4367,47.217,0
11.367,46.518,0
13.268,45.742,0
15.136,44.889,0
16.967,43.961,0
18.758,42.959,0
20.506,41.887,0
22.206,40.746,0
23.855,39.539,0
25.452,38.268,0
26.993,36.936,0
28.476,35.546,0
29.898,34.101,0
31.258,32.604,0
32.553,31.057,0
33.781,29.465,0
34.942,27.829,0
36.034,26.153,0
37.055,24.439,0
38.005,22.691,0
38.882,20.911,0
39.686,19.102,0
40.416,17.267,0
41.071,15.408,0
41.651,13.528,0
42.154,11.63,0
42.581,9.7158,0
42.931,7.7885,0
51.34,9.1714,0
51.665,6.8905,0
51.898,4.5994,0
52.038,2.3014,0
52.084,-1.275e-15,0
52.038,-2.3014,0
51.898,-4.5994,0
51.665,-6.8905,0
51.34,-9.1714,0
50.923,-11.439,0
50.414,-13.689,0
49.814,-15.919,0
49.123,-18.126,0
48.344,-20.305,0
47.477,-22.455,0
46.522,-24.571,0
45.481,-26.65,0
44.357,-28.69,0
43.149,-30.686,0
41.86,-32.637,0
40.491,-34.538,0
39.045,-36.386,0
37.523,-38.178,0
35.928,-39.912,0
34.262,-41.583,0
32.528,-43.189,0
30.728,-44.728,0
28.865,-46.195,0
26.944,-47.589,0
24.966,-48.906,0
22.935,-50.145,0
20.855,-51.302,0
18.729,-52.376,0
16.562,-53.364,0
14.358,-54.265,0
12.119,-55.078,0
9.8511,-55.8,0
7.5575,-56.43,0
5.2425,-56.969,0
2.91,-57.414,0
0.5643,-57.765,0
-1.7907,-58.022,0
-4.151,-58.184,0
-6.5127,-58.252,0
-8.872,-58.226,0
-11.225,-58.105,0
-13.568,-57.891,0
-15.898,-57.583,0
-18.21,-57.182,0
-20.502,-56.69,0
-22.769,-56.106,0
-25.009,-55.432,0
-27.218,-54.669,0
-29.393,-53.818,0
-31.53,-52.881,0
-33.627,-51.858,0
-35.681,-50.752,0
-37.688,-49.565,0
-39.645,-48.297,0
-41.55,-46.95,0
-43.401,-45.528,0
-45.193,-44.031,0
-46.926,-42.461,0
-48.595,-40.821,0
-50.2,-39.113,0
-51.736,-37.339,0
-53.202,-35.502,0
-54.596,-33.604,0
-55.914,-31.648,0
-57.154,-29.636,0
-58.314,-27.572,0
-59.392,-25.458,0
-60.385,-23.298,0
-61.292,-21.096,0
-62.109,-18.854,0
-62.835,-16.577,0
-63.468,-14.268,0
-64.007,-11.933,0
-64.45,-9.574,0
-64.796,-7.1969,0
-65.044,-4.8057,0
-65.193,-2.4052,0
-65.242,3.4233e-15,0
-65.193,2.4052,0
-65.044,4.8057,0
-64.796,7.1969,0
-64.45,9.574,0
-64.007,11.933,0
-63.468,14.268,0
-62.835,16.577,0
-62.109,18.854,0
-61.292,21.096,0
-60.385,23.298,0
-59.392,25.458,0
-58.314,27.572,0
-57.154,29.636,0
-55.914,31.648,0
-54.596,33.604,0
-53.202,35.502,0
-51.736,37.339,0
-50.2,39.113,0
-48.595,40.821,0
-46.926,42.461,0
-45.193,44.031,0
-43.401,45.528,0
-41.55,46.95,0
-39.645,48.297,0
-37.688,49.565,0
-35.681,50.752,0
-33.627,51.858,0
-31.53,52.881,0
-29.393,53.818,0
-27.218,54.669,0
-25.009,55.432,0
-22.769,56.106,0
-20.502,56.69,0
-18.21,57.182,0
-15.898,57.583,0
-13.568,57.891,0
-11.225,58.105,0
-8.872,58.226,0
-6.5127,58.252,0
-4.151,58.184,0
-1.7907,58.022,0
0.5643,57.765,0
2.91,57.414,0
5.2425,56.969,0
7.5575,56.43,0
9.8511,55.8,0
12.119,55.078,0
14.358,54.265,0
16.562,53.364,0
18.729,52.376,0
20.855,51.302,0
22.935,50.145,0
24.966,48.906,0
26.944,47.589,0
28.865,46.195,0
30.728,44.728,0
32.528,43.189,0
34.262,41.583,0
35.928,39.912,0
37.523,38.178,0
39.045,36.386,0
40.491,34.538,0
41.86,32.637,0
43.149,30.686,0
44.357,28.69,0
45.481,26.65,0
46.522,24.571,0
47.477,22.455,0
48.344,20.305,0
49.123,18.126,0
49.814,15.919,0
50.414,13.689,0
50.923,11.439,0
51.34,9.1714,0
61.319,10.819,0
61.705,8.1292,0
61.982,5.4266,0
62.148,2.7154,0
62.203,-7.4923e-15,0
62.148,-2.7154,0
61.982,-5.4266,0
61.705,-8.1292,0
61.319,-10.819,0
60.823,-13.492,0
60.219,-16.144,0
59.507,-18.77,0
58.688,-21.367,0
57.764,-23.931,0
56.737,-26.457,0
55.607,-28.942,0
54.376,-31.382,0
53.047,-33.773,0
51.622,-36.11,0
50.102,-38.392,0
48.49,-40.613,0
46.788,-42.771,0
45,-44.861,0
43.128,-46.881,0
41.174,-48.827,0
39.143,-50.696,0
37.037,-52.484,0
34.86,-54.189,0
32.616,-55.809,0
30.308,-57.339,0
27.939,-58.777,0
25.515,-60.122,0
23.038,-61.37,0
20.514,-62.52,0
17.947,-63.569,0
15.34,-64.516,0
12.698,-65.359,0
10.026,-66.096,0
7.3281,-66.727,0
4.6086,-67.25,0
1.8723,-67.665,0
-0.87656,-67.97,0
-3.6334,-68.166,0
-6.3937,-68.251,0
-9.1531,-68.226,0
-11.907,-68.091,0
-14.651,-67.845,0
-17.382,-67.49,0
-20.094,-67.025,0
-22.783,-66.451,0
-25.445,-65.77,0
-28.076,-64.982,0
-30.672,-64.088,0
-33.228,-63.09,0
-35.741,-61.99,0
-38.207,-60.788,0
-40.621,-59.487,0
-42.981,-58.089,0
-45.282,-56.596,0
-47.52,-55.01,0
-49.693,-53.333,0
-51.797,-51.569,0
-53.829,-49.719,0
-55.785,-47.786,0
-57.662,-45.774,0
-59.458,-43.685,0
-61.17,-41.523,0
-62.794,-39.29,0
-64.328,-36.991,0
-65.77,-34.628,0
-67.116,-32.205,0
-68.365,-29.726,0
-69.513,-27.195,0
-70.56,-24.617,0
-71.503,-21.994,0
-72.339,-19.333,0
-73.068,-16.637,0
-73.687,-13.91,0
-74.195,-11.159,0
-74.592,-8.387,0
-74.876,-5.5999,0
-75.047,-2.8025,0
-75.104,2.091e-15,0
-75.047,2.8025,0
-74.876,5.5999,0
-74.592,8.387,0
-74.195,11.159,0
-73.687,13.91,0
-73.068,16.637,0
-72.339,19.333,0
-71.503,21.994,0
-70.56,24.617,0
-69.513,27.195,0
-68.365,29.726,0
-67.116,32.205,0
-65.77,34.628,0
-64.328,36.991,0
-62.794,39.29,0
-61.17,41.523,0
-59.458,43.685,0
-57.662,45.774,0
-55.785,47.786,0
-53.829,49.719,0
-51.797,51.569,0
-49.693,53.333,0
-47.52,55.01,0
-45.282,56.596,0
-42.981,58.089,0
-40.621,59.487,0
-38.207,60.788,0
-35.741,61.99,0
-33.228,63.09,0
-30.672,64.088,0
-28.076,64.982,0
-25.445,65.77,0
-22.783,66.451,0
-20.094,67.025,0
-17.382,67.49,0
-14.651,67.845,0
-11.907,68.091,0
-9.1531,68.226,0
-6.3937,68.251,0
-3.6334,68.166,0
-0.87656,67.97,0
1.8723,67.665,0
4.6086,67.25,0
7.3281,66.727,0
10.026,66.096,0
12.698,65.359,0
15.34,64.516,0
17.947,63.569,0
20.514,62.52,0
23.038,61.37,0
25.515,60.122,0
27.939,58.777,0
30.308,57.339,0
32.616,55.809,0
34.86,54.189,0
37.037,52.484,0
39.143,50.696,0
41.174,48.827,0
43.128,46.881,0
45,44.861,0
46.788,42.771,0
48.49,40.613,0
50.102,38.392,0
51.622,36.11,0
53.047,33.773,0
54.376,31.382,0
55.607,28.942,0
56.737,26.457,0
57.764,23.931,0
58.688,21.367,0
59.507,18.77,0
60.219,16.144,0
60.823,13.492,0
61.319,10.819,0
73.189,12.779,0
73.646,9.6028,0
73.973,6.4105,0
74.17,3.2079,0
74.236,-1.1933e-14,0
74.17,-3.2079,0
73.973,-6.4105,0
73.646,-9.6028,0
73.189,-12.779,0
72.602,-15.935,0
71.886,-19.065,0
71.044,-22.165,0
70.076,-25.228,0
68.983,-28.25,0
67.769,-31.227,0
66.434,-34.154,0
64.982,-37.026,0
63.414,-39.838,0
61.733,-42.586,0
59.942,-45.267,0
58.043,-47.874,0
56.041,-50.406,0
53.939,-52.856,0
51.738,-55.223,0
49.445,-57.501,0
47.061,-59.688,0
44.592,-61.78,0
42.04,-63.774,0
39.411,-65.666,0
36.708,-67.453,0
33.936,-69.134,0
31.099,-70.704,0
28.201,-72.162,0
25.249,-73.505,0
22.245,-74.731,0
19.195,-75.837,0
16.105,-76.823,0
12.978,-77.686,0
9.82,-78.424,0
6.6359,-79.037,0
3.4307,-79.523,0
0.20951,-79.881,0
-3.0225,-80.111,0
-6.2601,-80.212,0
-9.4982,-80.183,0
-12.732,-80.025,0
-15.955,-79.737,0
-19.164,-79.319,0
-22.352,-78.773,0
-25.515,-78.099,0
-28.647,-77.297,0
-31.744,-76.369,0
-34.8,-75.316,0
-37.81,-74.14,0
-40.77,-72.842,0
-43.674,-71.425,0
-46.518,-69.89,0
-49.298,-68.24,0
-52.008,-66.477,0
-54.644,-64.605,0
-57.202,-62.626,0
-59.678,-60.543,0
-62.068,-58.36,0
-64.367,-56.08,0
-66.573,-53.706,0
-68.682,-51.243,0
-70.689,-48.694,0
-72.593,-46.064,0
-74.389,-43.357,0
-76.075,-40.576,0
-77.648,-37.727,0
-79.106,-34.814,0
-80.446,-31.842,0
-81.665,-28.816,0
-82.762,-25.74,0
-83.734,-22.621,0
-84.58,-19.462,0
-85.299,-16.27,0
-85.889,-13.05,0
-86.349,-9.8074,0
-86.678,-6.5477,0
-86.876,-3.2767,0
-86.942,1.2028e-15,0
-86.876,3.2767,0
-86.678,6.5477,0
-86.349,9.8074,0
-85.889,13.05,0
-85.299,16.27,0
-84.58,19.462,0
-83.734,22.621,0
-82.762,25.74,0
-81.665,28.816,0
-80.446,31.842,0
-79.106,34.814,0
-77.648,37.727,0
-76.075,40.576,0
-74.389,43.357,0
-72.593,46.064,0
-70.689,48.694,0
-68.682,51.243,0
-66.573,53.706,0
-64.367,56.08,0
-62.068,58.36,0
-59.678,60.543,0
-57.202,62.626,0
-54.644,64.605,0
-52.008,66.477,0
-49.298,68.24,0
-46.518,69.89,0
-43.674,71.425,0
-40.77,72.842,0
-37.81,74.14,0
-34.8,75.316,0
-31.744,76.369,0
-28.647,77.297,0
-25.515,78.099,0
-22.352,78.773,0
-19.164,79.319,0
-15.955,79.737,0
-12.732,80.025,0
-9.4982,80.183,0
-6.2601,80.212,0
-3.0225,80.111,0
0.20951,79.881,0
3.4307,79.523,0
6.6359,79.037,0
9.82,78.424,0
12.978,77.686,0
16.105,76.823,0
19.195,75.837,0
22.245,74.731,0
25.249,73.505,0
28.201,72.162,0
31.099,70.704,0
33.936,69.134,0
36.708,67.453,0
39.411,65.666,0
42.04,63.774,0
44.592,61.78,0
47.061,59.688,0
49.445,57.501,0
51.738,55.223,0
53.939,52.856,0
56.041,50.406,0
58.043,47.874,0
59.942,45.267,0
61.733,42.586,0
63.414,39.838,0
64.982,37.026,0
66.434,34.154,0
67.769,31.227,0
68.983,28.25,0
70.076,25.228,0
71.044,22.165,0
71.886,19.065,0
72.602,15.935,0
73.189,12.779,0
87.336,15.111,0
87.877,11.355,0
88.263,7.5805,0
88.496,3.7934,0
88.573,-1.0157e-14,0
88.496,-3.7934,0
88.263,-7.5805,0
87.877,-11.355,0
87.336,-15.111,0
86.642,-18.842,0
85.797,-22.541,0
84.802,-26.204,0
83.659,-29.823,0
82.369,-33.393,0
80.936,-36.909,0
79.361,-40.364,0
77.647,-43.753,0
75.798,-47.07,0
73.816,-50.311,0
71.705,-53.471,0
69.469,-56.544,0
67.111,-59.525,0
64.635,-62.41,0
62.046,-65.195,0
59.347,-67.875,0
56.543,-70.447,0
53.64,-72.906,0
50.64,-75.248,0
47.55,-77.471,0
44.374,-79.57,0
41.117,-81.543,0
37.784,-83.385,0
34.381,-85.096,0
30.913,-86.671,0
27.385,-88.108,0
23.803,-89.406,0
20.172,-90.561,0
16.498,-91.571,0
12.787,-92.436,0
9.0444,-93.153,0
5.2761,-93.721,0
1.4881,-94.139,0
-2.3137,-94.406,0
-6.1232,-94.521,0
-9.9343,-94.483,0
-13.741,-94.293,0
-17.537,-93.949,0
-21.316,-93.454,0
-25.073,-92.806,0
-28.8,-92.007,0
-32.493,-91.058,0
-36.144,-89.96,0
-39.747,-88.714,0
-43.298,-87.322,0
-46.789,-85.787,0
-50.215,-84.111,0
-53.57,-82.296,0
-56.849,-80.345,0
-60.046,-78.261,0
-63.156,-76.047,0
-66.173,-73.708,0
-69.093,-71.247,0
-71.91,-68.667,0
-74.621,-65.974,0
-77.22,-63.171,0
-79.703,-60.264,0
-82.066,-57.256,0
-84.306,-54.154,0
-86.419,-50.961,0
-88.401,-47.684,0
-90.25,-44.328,0
-91.961,-40.898,0
-93.533,-37.4,0
-94.963,-33.84,0
-96.248,-30.223,0
-97.388,-26.556,0
-98.379,-22.845,0
-99.22,-19.096,0
-99.91,-15.315,0
-100.45,-11.509,0
-100.83,-7.6833,0
-101.06,-3.8449,0
-101.14,-5.7352e-16,0
-101.06,3.8449,0
-100.83,7.6833,0
-100.45,11.509,0
-99.91,15.315,0
-99.22,19.096,0
-98.379,22.845,0
-97.388,26.556,0
-96.248,30.223,0
-94.963,33.84,0
-93.533,37.4,0
-91.961,40.898,0
-90.25,44.328,0
-88.401,47.684,0
-86.419,50.961,0
-84.306,54.154,0
-82.066,57.256,0
-79.703,60.264,0
-77.22,63.171,0
-74.621,65.974,0
-71.91,68.667,0
-69.093,71.247,0
-66.173,73.708,0
-63.156,76.047,0
-60.046,78.261,0
-56.849,80.345,0
-53.57,82.296,0
-50.215,84.111,0
-46.789,85.787,0
-43.298,87.322,0
-39.747,88.714,0
-36.144,89.96,0
-32.493,91.058,0
-28.8,92.007,0
-25.073,92.806,0
-21.316,93.454,0
-17.537,93.949,0
-13.741,94.293,0
-9.9343,94.483,0
-6.1232,94.521,0
-2.3137,94.406,0
1.4881,94.139,0
5.2761,93.721,0
9.0444,93.153,0
12.787,92.436,0
16.498,91.571,0
20.172,90.561,0
23.803,89.406,0
27.385,88.108,0
30.913,86.671,0
34.381,85.096,0
37.784,83.385,0
41.117,81.543,0
44.374,79.57,0
47.55,77.471,0
50.64,75.248,0
53.64,72.906,0
56.543,70.447,0
59.347,67.875,0
62.046,65.195,0
64.635,62.41,0
67.111,59.525,0
69.469,56.544,0
71.705,53.471,0
73.816,50.311,0
75.798,47.07,0
77.647,43.753,0
79.361,40.364,0
80.936,36.909,0
82.369,33.393,0
83.659,29.823,0
84.802,26.204,0
85.797,22.541,0
86.642,18.842,0
87.336,15.111,0
104.23,17.885,0
104.86,13.44,0
105.32,8.9724,0
105.6,4.49,0
105.69,-1.0157e-14,0
105.6,-4.49,0
105.32,-8.9724,0
104.86,-13.44,0
104.23,-17.885,0
103.41,-22.3,0
102.41,-26.678,0
101.23,-31.012,0
99.885,-35.295,0
98.363,-39.519,0
96.671,-43.677,0
94.812,-47.763,0
92.79,-51.771,0
90.608,-55.694,0
88.27,-59.526,0
85.779,-63.26,0
83.141,-66.891,0
80.36,-70.413,0
77.44,-73.822,0
74.387,-77.111,0
71.205,-80.275,0
67.9,-83.31,0
64.476,-86.212,0
60.94,-88.975,0
57.297,-91.597,0
53.553,-94.072,0
49.714,-96.396,0
45.786,-98.568,0
41.774,-100.58,0
